Hash(v1207),Name
0xD93B6516C6878267,_CLEAR_TACTICAL_ANALYSIS_POINTS
0x044131118D8DB3CD,DISPLAY_ONSCREEN_KEYBOARD
0x37DF360F235A3893,UPDATE_ONSCREEN_KEYBOARD
0xAFB4CF58A4A292B1,GET_ONSCREEN_KEYBOARD_RESULT
0x58A39BE597CE99CD,_CANCEL_ONSCREEN_KEYBOARD
0x7ACF124C12A2B045,_REMOVE_STEALTH_KILL
0xB3E9BE963F10C445,SET_SUPER_JUMP_THIS_FRAME
0x8AE059F47158417E,SCRIPT_RACE_INIT
0x334CE0DA4FAF330C,SCRIPT_RACE_SHUTDOWN
0x769E848C66E3C2BB,SCRIPT_RACE_GET_PLAYER_SPLIT_TIME
0x29D1F6DF864A094E,_START_BENCHMARK_RECORDING
0xB89AEC71AFF2B599,_STOP_BENCHMARK_RECORDING
0xECBABD0307FB216F,_RESET_BENCHMARK_RECORDING
0xF4743E2ECC02B3DA,_SAVE_BENCHMARK_RECORDING
0x4FFA0386A6216113,_UI_IS_SINGLEPLAYER_PAUSE_MENU_ACTIVE
0x22FC52CF470CC98D,_GET_BENCHMARK_ITERATIONS_FROM_COMMAND_LINE
0x9297DACF3A2CDFF7,_GET_BENCHMARK_PASS_FROM_COMMAND_LINE
0xBDC6E364C9C78178,_DOES_ITEM_HAVE_VALID_BASE
0xDC8D2FF478DF9553,_GET_ITEM_TYPE
0x716F17F8A0419F95,_IS_BASE_A_PERSISTENT_CHARACTER
0xFEC1D4B5C82C176F,_IS_BASE_A_COVER_POINT
0xEE04C0AFD4EFAF0E,_GET_ENTITY_FROM_ITEM
0xACB7E1418A8B6E32,_IS_GLOBAL_BLOCK_VALID
0x4CABE596D632E4B0,_GAME_TRANSITION_MANAGER_INIT
0xAFF2FD8ADD927585,_GAME_TRANSITION_MANAGER_SHUTDOWN
0xFAED234C7F53ABEB,_GAME_TRANSITION_MANAGER_GET_MODE
0x550F05CFFBD63C8C,_SET_GAME_LOGIC_PAUSED
0x8C32D86E9556ED86,MISSIONDATA_GET_REPLAY_STATE
0x12F65317708749A5,MISSIONDATA_SET_RATING_SCORES
0x3A04F0169DA87A9D,MISSIONDATA_SET_HIGH_SCORE
0x9AABABF8313C3516,MISSIONDATA_GET_HIGH_SCORE
0x25855B1574BF8CD5,_MISSIONDATA_TIMECYCLE_BOX_SET_MODIFIER
0x7F89E15A8FB8DE97,_MISSIONDATA_TIMECYCLE_BOX_DELETE
0x7E8F86A4FA33033C,_MISSIONDATA_TIMECYCLE_BOX_EXISTS
0x0C02DABFA3B98176,_MONEY_GET_CASH_BALANCE
0x466BC8769CF26A7A,_MONEY_DECREMENT_CASH_BALANCE
0xBC3422DC91667621,_MONEY_INCREMENT_CASH_BALANCE
0x282D36FF103D78DF,_NETWORK_GET_STRING_CASH_BALANCE
0xAEC5F0119867E457,_NETWORK_IS_MONEY_BALANCE_NOT_LESS_THAN
0x8A67120DBC299525,_NETWORK_GET_CASH_BALANCE
0xC019112F8995DC1C,_CASHINVENTORY_INIT_SESSION_STATUS
0xFCC24220FDDAC929,_CASHINVENTORY_IS_SESSION_READY
0x6CE9FB6332B5E46E,_CASHINVENTORY_IS_CONNECTION_FAULTED
0xD1CE92D1D9BE170A,_CASHINVENTORY_INIT_SESSION_IS_FAULTED
0xFFEA09CCEC4AF32F,_CASHINVENTORY_TRANSACTION_FIRE_AND_FORGET_ITEM
0xF039EC27F4490E96,_CASHINVENTORY_TRANSACTION_START
0x52A226ADF4A270D2,_CASHINVENTORY_TRANSACTION_GET_BASKET_IS_VALID
0x59EF5D516E2D96B9,_CASHINVENTORY_TRANSACTION_DELETE
0x3745C002F5A21C45,_CASHINVENTORY_TRANSACTION_ADD_ITEM
0x7616B5F0895C2D99,_CASHINVENTORY_TRANSACTION_GET_ITEM_INFO
0xCF2D04D076847478,_CASHINVENTORY_TRANSACTION_GET_NUM_OF_ITEMS
0xBD2D520C51CCFF52,_CASHINVENTORY_TRANSACTION_GET_ACTION
0x592BC00BF6629BE7,_CASHINVENTORY_TRANSACTION_CHECKOUT
0x26C008791D066F37,_CASHINVENTORY_TRANSACTION_CHECKOUT_STATUS
0x98412398BBE73F61,_CASHINVENTORY_TRANSACTION_RESPONSE_GET_ITEM_INFO
0x1077788E268557C2,NETWORK_IS_SIGNED_ONLINE
0x85443FF4C328F53B,NETWORK_HAS_VALID_ROS_CREDENTIALS
0x9A4CF4F48AD77302,NETWORK_IS_CLOUD_AVAILABLE
0x67A5589628E0CFF6,NETWORK_HAS_SOCIAL_CLUB_ACCOUNT
0x8DB296B814EDDA07,NETWORK_IS_HOST
0x25CB5A9F37BFD063,NETWORK_HAVE_ONLINE_PRIVILEGES
0xAF50DA1A3F8B1BA4,NETWORK_CAN_ACCESS_MULTIPLAYER
0xCEF70AA5B3F89BA1,NETWORK_SESSION_IS_PRIVATE
0x17C21B7319A05047,_NETWORK_SESSION_LEAVE
0x6D03BFBD643B2A02,NETWORK_GET_GLOBAL_MULTIPLAYER_CLOCK
0xD972DF67326F966E,NETWORK_CLEAR_CLOCK_TIME_OVERRIDE
0xD7C95D322FF57522,NETWORK_IS_CLOCK_TIME_OVERRIDDEN
0x11A7ADCD629E170F,_NETWORK_GET_CLOCK_TIME_OVERRIDE
0x669E223E64B1903C,_NETWORK_CLOCK_TIME_OVERRIDE
0xE28C13ECC36FF14E,_NETWORK_CLOCK_TIME_OVERRIDE_2
0xDDDF64C91BFCF0AA,NETWORK_IS_FINDING_GAMERS
0x6D14CCEE1B40381A,NETWORK_CLEAR_FOUND_GAMERS
0x86E0660E4F5C956D,NETWORK_CLEAR_GET_GAMER_STATUS
0x7AC752103856FB20,NETWORK_SET_SCRIPT_READY_FOR_EVENTS
0x10FAB35428CCC9D7,NETWORK_IS_GAME_IN_PROGRESS
0xD83C2B94E7508980,NETWORK_IS_SESSION_ACTIVE
0xCA97246103B63917,NETWORK_IS_IN_SESSION
0x9DE624D2FC4B603F,NETWORK_IS_SESSION_STARTED
0x4EEBC3694E49C572,NETWORK_CAN_SESSION_END
0x8DC9AA3B508B1A85,_NETWORK_GET_SESSION_HOST
0xF5C5929E07512F80,_NETWORK_ARE_ONLINE_NOTIFICATIONS_SHOWN_IN_STORY_MODE
0x2FC5650B0271CB57,NETWORK_IS_IN_PLATFORM_PARTY
0xFD8B834A8BA05048,NETWORK_IS_IN_PLATFORM_PARTY_CHAT
0xE30CF56F1EFA5F43,NETWORK_GET_RANDOM_INT_RANGED
0x1CA59E306ECB80A5,NETWORK_SET_THIS_SCRIPT_IS_NETWORK_SCRIPT
0x2910669969E9535E,NETWORK_GET_THIS_SCRIPT_IS_NETWORK_SCRIPT
0xA6C90FBC38E395EE,NETWORK_GET_MAX_NUM_PARTICIPANTS
0x18D0456E86604654,NETWORK_GET_NUM_PARTICIPANTS
0x57D158647A6BFABF,NETWORK_GET_SCRIPT_STATUS
0x3E9B2F01C50DF595,NETWORK_REGISTER_HOST_BROADCAST_VARIABLES
0x3364AA97340CA215,NETWORK_REGISTER_PLAYER_BROADCAST_VARIABLES
0x24FB80D107371267,NETWORK_GET_PLAYER_INDEX
0x1B84DF6AF2A46938,NETWORK_GET_PARTICIPANT_INDEX
0x6C0E2E0125610278,NETWORK_GET_PLAYER_INDEX_FROM_PED
0xA4A79DD2D9600654,NETWORK_GET_NUM_CONNECTED_PLAYERS
0x93DC1BE4E1ABE9D1,NETWORK_IS_PLAYER_CONNECTED
0xCF61D4B4702EE9EB,NETWORK_GET_TOTAL_NUM_PLAYERS
0x6FF8FF40B6357D45,NETWORK_IS_PARTICIPANT_ACTIVE
0xB8DFD30D6973E135,NETWORK_IS_PLAYER_ACTIVE
0x3CA58F6CB7CBD784,NETWORK_IS_PLAYER_A_PARTICIPANT
0x83CD99A1E6061AB5,NETWORK_IS_HOST_OF_THIS_SCRIPT
0xC7B4D79B01FA7A5C,NETWORK_GET_HOST_OF_THIS_SCRIPT
0x3B3D11CD9FFCDFC9,NETWORK_SET_MISSION_FINISHED
0x9D40DF90FAD26098,NETWORK_IS_SCRIPT_ACTIVE
0x3658E8CD94FC121A,NETWORK_GET_NUM_SCRIPT_PARTICIPANTS
0x1AD5B71586B94820,NETWORK_IS_PLAYER_A_PARTICIPANT_ON_SCRIPT
0x90986E8876CE0A83,PARTICIPANT_ID
0x57A3BDDAD8E5AA0A,PARTICIPANT_ID_TO_INT
0x7A1ADEEF01740A24,NETWORK_GET_DESTROYER_OF_NETWORK_ID
0x4CACA84440FA26F6,_NETWORK_GET_DESTROYER_OF_ENTITY
0x42B2DAA6B596F5F8,NETWORK_GET_ENTITY_KILLER_OF_PLAYER
0xEA23C49EAA83ACFB,NETWORK_RESURRECT_LOCAL_PLAYER
0x4154B7D8C75E5DCF,_NETWORK_RESURRECT_LOCAL_PLAYER_2
0x2D95C7E2D7E07307,NETWORK_SET_LOCAL_PLAYER_INVINCIBLE_TIME
0x524FF0AEFF9C3973,NETWORK_SET_LOCAL_PLAYER_SYNC_LOOK_AT
0xA11700682F3AD45C,NETWORK_GET_NETWORK_ID_FROM_ENTITY
0xCE4E5D9B0A4FF560,NETWORK_GET_ENTITY_FROM_NETWORK_ID
0xC7827959479DCC78,NETWORK_GET_ENTITY_IS_NETWORKED
0x06FAACD625D80CAA,NETWORK_REGISTER_ENTITY_AS_NETWORKED
0x38CE16C96BD11344,NETWORK_DOES_NETWORK_ID_EXIST
0xA670B3662FAFFBD0,NETWORK_REQUEST_CONTROL_OF_NETWORK_ID
0x4D36070FE0215186,NETWORK_HAS_CONTROL_OF_NETWORK_ID
0xB69317BF5E782347,NETWORK_REQUEST_CONTROL_OF_ENTITY
0xAAA92B631B13F614,_NETWORK_REQUEST_CONTROL_OF_ANIM_SCENE
0x56ED2C48558DAB78,NETWORK_REQUEST_CONTROL_OF_PICKUP_PLACEMENT
0x01BF60A500E28887,NETWORK_HAS_CONTROL_OF_ENTITY
0x5BC9495F0B3B6FA6,NETWORK_HAS_CONTROL_OF_PICKUP
0x26A5C12FACFF8724,_NETWORK_HAS_CONTROL_OF_ANIM_SCENE
0x51EABCF2786515AB,NETWORK_HAS_CONTROL_OF_PICKUP_PLACEMENT
0xB4C94523F023419C,VEH_TO_NET
0x0EDEC3C276198689,PED_TO_NET
0x99BFDC94A603E541,OBJ_TO_NET
0xE0D73CDDEA79DDCD,_ANIM_SCENE_TO_NET
0x367B936610BA360C,NET_TO_VEH
0xBDCD95FC216A8B3E,NET_TO_PED
0xD8515F5FEA14CB3F,NET_TO_OBJ
0xBFFEAB45A9A9094A,NET_TO_ENT
0xD7F6781A0ABAF6FB,_NET_TO_ANIM_SCENE
0xE86051786B66CD8E,NETWORK_GET_LOCAL_HANDLE
0x388EB2B86C73B6B3,NETWORK_HANDLE_FROM_PLAYER
0xBC1D768F2F5D6C05,NETWORK_HASH_FROM_PLAYER_HANDLE
0xD45CB817D7E177D2,NETWORK_HANDLE_FROM_FRIEND
0x426141162EBE5CDB,NETWORK_GET_GAMERTAG_FROM_HANDLE
0x7FEE4F07C54B6B3C,_NETWORK_GET_DISPLAY_NAME_FROM_HANDLE
0x57DBA049E110F217,NETWORK_ARE_HANDLES_THE_SAME
0x6F79B93B0A8E4133,NETWORK_IS_HANDLE_VALID
0xCE5F689CF5A0A49D,NETWORK_GET_PLAYER_FROM_GAMER_HANDLE
0x0F10B05DDF8D16E9,NETWORK_IS_GAMER_IN_MY_SESSION
0x859ED1CEA343FCA8,NETWORK_SHOW_PROFILE_UI
0x1A24A179F9B31654,NETWORK_IS_FRIEND
0x0BE73DA6984A6E33,NETWORK_IS_PENDING_FRIEND
0x8E02D73914064223,NETWORK_ADD_FRIEND
0xF808475FA571D823,NETWORK_SET_FRIENDLY_FIRE_OPTION
0x1DCCACDCFC569362,NETWORK_SET_RICH_PRESENCE
0x5ED0356A0CE3A34F,NETWORK_GET_TIMEOUT_TIME
0xE05E81A888FA63C8,SET_NETWORK_ID_EXISTS_ON_ALL_MACHINES
0xA8A024587329F36A,_SET_NETWORK_ID_SYNC_TO_PLAYER
0xF1CA12B18AEF5298,_NETWORK_SET_ENTITY_INVISIBLE_TO_NETWORK
0xA6928482543022B4,SET_NETWORK_ID_VISIBLE_IN_CUTSCENE
0xA1607996431332DF,IS_NETWORK_ID_OWNED_BY_PARTICIPANT
0xD1065D68947E7B6E,SET_LOCAL_PLAYER_VISIBLE_IN_CUTSCENE
0xE5F773C1A1D9D168,SET_LOCAL_PLAYER_INVISIBLE_LOCALLY
0x12B37D54667DB0B8,SET_PLAYER_INVISIBLE_LOCALLY
0xFAA10F1FAFB11AF2,SET_PLAYER_VISIBLE_LOCALLY
0xE0031D3C8F36AB82,SET_ENTITY_VISIBLE_IN_CUTSCENE
0x6E192E33AD436366,IS_DAMAGE_TRACKER_ACTIVE_ON_NETWORK_ID
0xD45B1FFCCD52FF19,ACTIVATE_DAMAGE_TRACKER_ON_NETWORK_ID
0xD82CF8E64C8729D8,IS_SPHERE_VISIBLE_TO_ANOTHER_MACHINE
0xDC3A310219E5DA62,IS_SPHERE_VISIBLE_TO_PLAYER
0x4E5C93BD0C32FBF8,RESERVE_NETWORK_MISSION_OBJECTS
0xE7DDA8BD3BCF751C,RESERVE_NETWORK_CLIENT_MISSION_OBJECTS
0xB60FEBA45333D36F,RESERVE_NETWORK_MISSION_PEDS
0x807E119F80231732,RESERVE_NETWORK_CLIENT_MISSION_PEDS
0x76B02E21ED27A469,RESERVE_NETWORK_MISSION_VEHICLES
0x4D40E7D749BC6E6D,RESERVE_NETWORK_MISSION_PICKUPS
0x800DD4721A8B008B,CAN_REGISTER_MISSION_OBJECTS
0xBCBF4FEF9FA5D781,CAN_REGISTER_MISSION_PEDS
0x7277F1F2E085EE74,CAN_REGISTER_MISSION_VEHICLES
0x69778E7564BADE6D,CAN_REGISTER_MISSION_ENTITIES
0xAA81B5F10BC43AC2,GET_NUM_RESERVED_MISSION_OBJECTS
0x1F13D5AE5CB17E17,GET_NUM_RESERVED_MISSION_PEDS
0xCF3A965906452031,GET_NUM_RESERVED_MISSION_VEHICLES
0x12B6281B6C6706C0,GET_NUM_CREATED_MISSION_OBJECTS
0xCB215C4B56A7FAE7,GET_NUM_CREATED_MISSION_PEDS
0x0CD9AB83489430EA,GET_NUM_CREATED_MISSION_VEHICLES
0xC7BE335216B5EC7C,GET_MAX_NUM_NETWORK_OBJECTS
0x0C1F7D49C39D2289,GET_MAX_NUM_NETWORK_PEDS
0x0AFCE529F69B21FF,GET_MAX_NUM_NETWORK_VEHICLES
0xA72835064DD63E4C,GET_MAX_NUM_NETWORK_PICKUPS
0x7A5487FE9FAA6B48,GET_NETWORK_TIME
0x89023FBBF9200E9F,GET_NETWORK_TIME_ACCURATE
0x46718ACEEDEAFC84,HAS_NETWORK_TIME_STARTED
0x017008CCDAD48503,GET_TIME_OFFSET
0xCB2CF5148012C8D0,IS_TIME_LESS_THAN
0xDE350F8651E4346C,IS_TIME_MORE_THAN
0xA2C6FC031D46FFF0,GET_TIME_DIFFERENCE
0x9A73240B49945C76,GET_CLOUD_TIME_AS_INT
0xAC97AF97FA68E5D5,_GET_DATE_AND_TIME_FROM_UNIX_EPOCH
0x423DE3854BB50894,NETWORK_SET_IN_SPECTATOR_MODE
0xFBF1ECFB39A77B5F,_NETWORK_SET_IN_STATIC_SPECTATOR_MODE
0x048746E388762E11,NETWORK_IS_IN_SPECTATOR_MODE
0x5B709519997ECF0F,_NETWORK_IS_PLAYER_IN_SPECTATOR_MODE
0x9CA5DE655269FEC4,NETWORK_SET_IN_MP_CUTSCENE
0x6CC27C9FA2040220,NETWORK_IS_IN_MP_CUTSCENE
0x63F9EE203C3619F2,NETWORK_IS_PLAYER_IN_MP_CUTSCENE
0x5FFE9B4144F9712F,USE_PLAYER_COLOUR_INSTEAD_OF_TEAM_COLOUR
0xFA38B52F91B59075,_NETWORK_DEBUG_REQUEST_ENTITY_POSITION
0x42871327315EDAE8,_NETWORK_GET_NETWORK_ID_FROM_ROPE
0xEB1A4DD8352EC828,_NETWORK_GET_ROPE_FROM_NETWORK_ID
0x17E0198B3882C2CB,NETWORK_START_SOLO_TUTORIAL_SESSION
0xD0AFAFF5A51D72F7,NETWORK_END_TUTORIAL_SESSION
0xADA24309FE08DACF,NETWORK_IS_IN_TUTORIAL_SESSION
0x35F0B98A8387274D,NETWORK_IS_TUTORIAL_SESSION_CHANGE_PENDING
0x9DE986FC9A87C474,_NETWORK_IS_PLAYER_EQUAL_TO_INDEX
0xBBDF066252829606,NETWORK_CONCEAL_PLAYER
0x919B3C98ED8292F9,NETWORK_IS_PLAYER_CONCEALED
0x0467C11ED88B7D28,NETWORK_IS_TUNABLE_CLOUD_REQUEST_PENDING
0x85E5F8B9B898B20A,NETWORK_DOES_TUNABLE_EXIST
0x8BE1146DFD5D4468,NETWORK_ACCESS_TUNABLE_INT
0xAA6A47A573ABB75A,NETWORK_ACCESS_TUNABLE_BOOL
0xA25E006B36719774,_NETWORK_TRY_ACCESS_TUNABLE_INT
0xA18393089C05E49C,_NETWORK_TRY_ACCESS_TUNABLE_FLOAT
0xB2AD5D29A99D4B26,_NETWORK_TRY_ACCESS_TUNABLE_BOOL
0x407091CF6037118E,NETWORK_DISABLE_PROXIMITY_MIGRATION
0x4C61B39930D045DA,CLOUD_HAS_REQUEST_COMPLETED
0x3A3D5568AF297CD5,CLOUD_DID_REQUEST_SUCCEED
0x02E97CE283648CD9,_GET_LAUNCH_PARAM_EXISTS
0x65E65CA6A0FE59D4,_GET_LAUNCH_PARAM_VALUE
0x668AF6E4933AC13F,_SET_LAUNCH_PARAM_VALUE
0x782C94DB6469634D,_CLEAR_LAUNCH_PARAM
0xC59AB6A04333C502,_GET_LAUNCH_PARAM_STRING
0xDFFC15AA63D04AAB,_SET_LAUNCH_PARAM_STRING
0x966DD84FB6A46017,_CLEAR_LAUNCH_PARAMS
0x69D22E183580113F,_UGC_QUERY_BY_CONTENT_ID
0x6506BFA755FB209C,_UGC_HAS_PRIVILEGE
0x7FD2990AF016795E,UGC_REQUEST_CONTENT_DATA_FROM_PARAMS
0x5E0165278F6339EE,UGC_REQUEST_CACHED_DESCRIPTION
0x40F7E66472DF3E5C,UGC_GET_CACHED_DESCRIPTION
0xF53E48461B71EECB,UGC_IS_LANGUAGE_SUPPORTED
0x16160DA74A8E74A2,TEXTURE_DOWNLOAD_REQUEST
0x9B5DB6CEAFAA10BB,_MUGSHOT_TEXTURE_DOWNLOAD_REQUEST
0x308F96458B7087CC,UGC_TEXTURE_DOWNLOAD_REQUEST
0x6E2FD8CF7EB10E53,_LOCAL_PLAYER_PEDSHOT_TEXTURE_DOWNLOAD_REQUEST
0x487EB90B98E9FB19,TEXTURE_DOWNLOAD_RELEASE
0x3448505B6E35262D,TEXTURE_DOWNLOAD_GET_NAME
0x8BD6C6DEA20E82C6,_GET_STATUS_OF_TEXTURE_DOWNLOAD
0x8020A73847E0CA7D,_NETWORK_HAS_PLAYER_BEEN_BANNED
0xA699957E60D80214,NETWORK_HAS_ROS_PRIVILEGE
0xFF8FCF9FFC458A1C,_NETWORK_GET_NUM_UNACKED_FOR_PLAYER
0x52C1EADAF7B10302,_NETWORK_GET_OLDEST_RESEND_COUNT_FOR_PLAYER
0x255A5EF65EDA9167,_NETWORK_IS_PLAYER_INDEX_VALID
0x0C8BC052AE87D744,_NETWORK_SET_VEHICLE_WHEELS_DESTRUCTIBLE
0x07F723401B9D921C,GET_UNIQUE_INT_FOR_PLAYER
0x1BAA028F52EED310,_NETWORK_ALERT
0xAC6153A0722F524C,_NETWORK_GET_ROS_TITLE_NAME
0x509D5878EB39E842,CREATE_OBJECT
0x9A294B2138ABB884,CREATE_OBJECT_NO_OFFSET
0x931914268722C263,DELETE_OBJECT
0x58A850EAEE20FAA3,PLACE_OBJECT_ON_GROUND_PROPERLY
0x2FDFF4107B8C1147,SLIDE_OBJECT
0x8A7391690F5AFD81,SET_OBJECT_TARGETTABLE
0xE143FA2249364369,GET_CLOSEST_OBJECT_OF_TYPE
0x8ABFB70C49CC43E2,HAS_OBJECT_BEEN_BROKEN
0x761B0E69AC4D007E,HAS_CLOSEST_OBJECT_OF_TYPE_BEEN_BROKEN
0x163E252DE035A133,_GET_OBJECT_OFFSET_FROM_COORDS
0x464D8E1427156FE4,REMOVE_DOOR_FROM_SYSTEM
0x6BAB9442830C7F53,DOOR_SYSTEM_SET_DOOR_STATE
0x160AA1B32F6139B8,DOOR_SYSTEM_GET_DOOR_STATE
0x03C27E13B42A0E82,DOOR_SYSTEM_SET_AUTOMATIC_RATE
0x9BA001CB45CBF627,DOOR_SYSTEM_SET_AUTOMATIC_DISTANCE
0xB6E6FBA95C7324AC,DOOR_SYSTEM_SET_OPEN_RATIO
0x65499865FCA6E5EC,DOOR_SYSTEM_GET_OPEN_RATIO
0xC153C43EA202C8C1,IS_DOOR_REGISTERED_WITH_SYSTEM
0xC531EE8A1145A149,IS_DOOR_CLOSED
0xBFA48E2FF417213F,DOES_OBJECT_OF_TYPE_EXIST_AT_COORDS
0x2A70BAE8883E4C81,IS_POINT_IN_ANGLED_AREA
0x4D89D607CB3DD1D2,_SET_OBJECT_CAN_CLIMB_ON
0xF6DF6E90DE7DF90F,SET_OBJECT_PHYSICS_PARAMS
0xB6FBFD079B8D0596,GET_OBJECT_FRAGMENT_DAMAGE_HEALTH
0x406137F8EF90EAF5,SET_ACTIVATE_OBJECT_PHYSICS_AS_SOON_AS_IT_IS_UNFROZEN
0xB252BC036B525623,TRACK_OBJECT_VISIBILITY
0x8B32ACE6326A7546,IS_OBJECT_VISIBLE
0xB48FCED898292E52,GET_RAYFIRE_MAP_OBJECT
0x5C29F698D404C5E1,SET_STATE_OF_RAYFIRE_MAP_OBJECT
0x899BA936634A322E,GET_STATE_OF_RAYFIRE_MAP_OBJECT
0x52AF537A0C5B8AAD,DOES_RAYFIRE_MAP_OBJECT_EXIST
0x260EE4FDBDF4DB01,GET_RAYFIRE_MAP_OBJECT_ANIM_PHASE
0xFBA08C503DD5FA58,CREATE_PICKUP
0x891804727E0A98B7,CREATE_PICKUP_ROTATE
0x673966A0C0FD7171,CREATE_AMBIENT_PICKUP
0x2EAF1FDB2FB55698,CREATE_PORTABLE_PICKUP
0x8DC39368BDD57755,ATTACH_PORTABLE_PICKUP_TO_PED
0xCF463D1E9A0AECB1,DETACH_PORTABLE_PICKUP_FROM_PED
0x2777150CC7D9365E,_HIDE_PICKUP_OBJECT
0x6E16BC2503FF1FF0,GET_SAFE_PICKUP_COORDS
0x225B8B35C88029B3,GET_PICKUP_COORDS
0x27F9D613092159CF,REMOVE_ALL_PICKUPS_OF_TYPE
0x80EC48E6679313F9,HAS_PICKUP_BEEN_COLLECTED
0x3288D8ACAECD2AB2,REMOVE_PICKUP
0xAFC1CA75AD4074D1,DOES_PICKUP_EXIST
0xD9EFB6DBF7DAAEA3,DOES_PICKUP_OBJECT_EXIST
0x5099BC55630B25AE,GET_PICKUP_OBJECT
0x0378C08504160D0D,IS_OBJECT_A_PICKUP
0x007BD043587F7C82,_IS_PICKUP_TYPE_VALID
0xF9C36251F6E48E33,DOES_PICKUP_OF_TYPE_EXIST_IN_AREA
0x78015C9B4B3ECC9D,SET_PICKUP_REGENERATION_TIME
0x758A5C1B3B1E1990,FORCE_PICKUP_REGENERATE
0x88EAEC617CD26926,_SET_LOCAL_PLAYER_CAN_USE_PICKUPS_WITH_THIS_MODEL
0xB8F5062070BB6DBD,BLOCK_PICKUP_FROM_PLAYER_COLLECTION
0x92E87F60F21A0C3A,SET_PICKUP_NOT_LOOTABLE
0x53E0DF1A2A3CF0CA,SET_TEAM_PICKUP_OBJECT
0x318516E02DE3ECE2,SET_PICKUP_GENERATION_RANGE_MULTIPLIER
0x4A8CB328CD6F1C9B,SET_PICKUP_UNCOLLECTABLE
0x81218CE01B672219,SET_PICKUP_HIDDEN_WHEN_UNCOLLECTABLE
0xEB9740A38FD6D634,SET_PICKUP_PARTICLE_FX_SPAWN
0x1607C7D9B3021DF5,SET_PICKUP_PARTICLE_FX_HIGHLIGHT
0x08F96CA6C551AD51,GET_WEAPON_TYPE_FROM_PICKUP_TYPE
0x971DA0055324D033,_SET_OBJECT_TEXTURE_VARIATION
0x2797C633DCDBBAC5,_SET_OBJECT_BURN_LEVEL
0x5EAAD83F8CFB4575,_GET_PICKUP_HASH
0xF538081986E49E9D,SET_FORCE_OBJECT_THIS_FRAME
0xADBE4809F19F927A,_MARK_OBJECT_FOR_DELETION
0xE124889AE0521FCF,_SET_APPLY_OBJECT_TXD
0x1CEA6BFDF248E5D9,IS_CONTROL_ENABLED
0xF3A21BCD95725A4A,IS_CONTROL_PRESSED
0x648EE3E7F38877DD,IS_CONTROL_RELEASED
0x580417101DDB492F,IS_CONTROL_JUST_PRESSED
0x50F940259D3841E6,IS_CONTROL_JUST_RELEASED
0xD95E79E8686D2C27,GET_CONTROL_VALUE
0xEC3C9B8D5327B563,GET_CONTROL_NORMAL
0x5B84D09CEC5209C5,GET_CONTROL_UNBOUND_NORMAL
0xE8A25867FBA3B05E,_SET_CONTROL_NORMAL
0xE2587F8CBBD87B1D,IS_DISABLED_CONTROL_PRESSED
0x91AEF906BCA88877,IS_DISABLED_CONTROL_JUST_PRESSED
0x305C8DCD79DA8B0F,IS_DISABLED_CONTROL_JUST_RELEASED
0x11E65974A982637C,GET_DISABLED_CONTROL_NORMAL
0x4F8A26A890FD62FB,GET_DISABLED_CONTROL_UNBOUND_NORMAL
0xA571D46727E2B718,_IS_USING_KEYBOARD
0x8290252FFF36ACB5,_SET_CONTROL_GROUP_COLOR
0x48B3886C1358D0D5,SET_PAD_SHAKE
0x38C16A305E8CDC8D,STOP_PAD_SHAKE
0x77B612531280010D,IS_LOOK_INVERTED
0xEDE476E5EE29EDB1,SET_INPUT_EXCLUSIVE
0xFE99B66D079CF6BC,DISABLE_CONTROL_ACTION
0x351220255D64C155,ENABLE_CONTROL_ACTION
0x5F4B6931816E599B,DISABLE_ALL_CONTROL_ACTIONS
0xBF1A602B5BA52FEE,SET_ROADS_IN_AREA
0x1A5AA1208AF5DB59,SET_ROADS_IN_ANGLED_AREA
0x1EE7063B80FFC77C,SET_ROADS_BACK_TO_ORIGINAL
0x0027501B9F3B407E,SET_ROADS_BACK_TO_ORIGINAL_IN_ANGLED_AREA
0x240A18690AE96513,GET_CLOSEST_VEHICLE_NODE
0x23CFFD4CCB243354,GET_CLOSEST_VEHICLE_NODE_WITH_HEADING
0x5A6D8DF6FBC5D0C4,GET_NTH_CLOSEST_VEHICLE_NODE
0x116443008E5CEFC3,GET_NTH_CLOSEST_VEHICLE_NODE_ID
0x591B40D4390DB54A,GET_NTH_CLOSEST_VEHICLE_NODE_WITH_HEADING
0x4114EAA8A7F7766D,GET_NTH_CLOSEST_VEHICLE_NODE_ID_WITH_HEADING
0x2FAC235A6062F14A,GET_NTH_CLOSEST_VEHICLE_NODE_FAVOUR_DIRECTION
0x5829A02AF4F0B3CB,IS_VEHICLE_NODE_ID_VALID
0x8E8D72FF24DEE1FB,GET_VEHICLE_NODE_POSITION
0x28533DBDDF7C2C97,GET_VEHICLE_NODE_IS_SWITCHED_OFF
0x132F52BBA570FE92,GET_CLOSEST_ROAD
0xF7B79A50B905A30D,_ARE_PATH_NODES_LOADED_IN_AREA
0x93E0DB8440B73A7D,GET_RANDOM_VEHICLE_NODE
0x125BF4ABFC536B09,IS_POINT_ON_ROAD
0x34F060F4BF92E018,SET_PED_PATHS_IN_AREA
0xB61C8E878A4199CA,GET_SAFE_COORD_FOR_PED
0xE04B48F2CC926253,SET_PED_PATHS_BACK_TO_ORIGINAL
0x387EAD7EE42F6685,ADD_NAVMESH_REQUIRED_REGION
